Population	Num	Eff_num	Ho	Hs	Gis
TGCP_WM1	1.617	1.231	0.153	0.154	0.009
TGCP_WM1	1.630	1.235	0.156	0.157	0.008
TGCP_WM10	1.631	1.234	0.155	0.156	0.012
TGCP_WM1	1.626	1.233	0.154	0.156	0.009
TGCP_WM10	1.629	1.235	0.155	0.157	0.011
TGCP_WM1	1.635	1.234	0.154	0.157	0.014
TGCP_WM1	1.629	1.234	0.155	0.156	0.007
TGCP_WM1	1.626	1.233	0.154	0.156	0.010
TGCP_WM1	1.615	1.232	0.153	0.155	0.011
TGCP_WM1	1.618	1.234	0.154	0.156	0.013
TGCP_WM1	1.625	1.232	0.154	0.155	0.012
TGCP_WM1	1.625	1.235	0.156	0.157	0.006
TGCP_WM1	1.622	1.233	0.155	0.156	0.006
TGCP_WM1	1.620	1.232	0.153	0.155	0.013
TGCP_WM1	1.622	1.231	0.154	0.155	0.005
TGCP_WM1	1.619	1.232	0.154	0.155	0.006
TGCP_WM1	1.625	1.234	0.155	0.156	0.005
TGCP_WM11	1.619	1.231	0.152	0.154	0.011
TGCP_WM10	1.629	1.236	0.155	0.157	0.013
TGCP_WM1	1.610	1.231	0.152	0.154	0.010
TGCP_WM10	1.634	1.234	0.155	0.157	0.013
TGCP_WM1	1.625	1.232	0.153	0.155	0.015
TGCP_WM10	1.620	1.233	0.155	0.155	0.003
TGCP_WM1	1.634	1.233	0.154	0.156	0.015
TGCP_WM10	1.632	1.235	0.155	0.157	0.016
TGCP_WM1	1.617	1.232	0.152	0.155	0.018
TGCP_WM1	1.623	1.234	0.155	0.156	0.011
TGCP_WM1	1.619	1.231	0.153	0.154	0.012
TGCP_WM10	1.623	1.233	0.154	0.156	0.011
TGCP_WM1	1.634	1.235	0.156	0.157	0.009
TGCP_WM1	1.623	1.232	0.153	0.155	0.015
TGCP_WM1	1.631	1.234	0.156	0.157	0.005
TGCP_WM1	1.628	1.234	0.155	0.157	0.011
TGCP_WM1	1.617	1.232	0.153	0.155	0.014
TGCP_WM11	1.630	1.234	0.155	0.157	0.012
TGCP_WM1	1.624	1.234	0.156	0.157	0.001
TGCP_WM1	1.618	1.232	0.152	0.155	0.019
TGCP_WM10	1.631	1.233	0.153	0.156	0.016
TGCP_WM1	1.631	1.236	0.156	0.157	0.008
TGCP_WM1	1.631	1.235	0.156	0.157	0.010
TGCP_WM1	1.631	1.234	0.155	0.156	0.008
TGCP_WM10	1.629	1.234	0.155	0.156	0.008
TGCP_WM1	1.624	1.232	0.154	0.155	0.011
TGCP_WM1	1.625	1.235	0.155	0.157	0.010
TGCP_WM1	1.623	1.233	0.154	0.155	0.007
TGCP_WM1	1.616	1.230	0.152	0.153	0.009
TGCP_WM1	1.621	1.234	0.155	0.156	0.009
TGCP_WM1	1.613	1.232	0.153	0.154	0.011
TGCP_WM1	1.616	1.233	0.153	0.155	0.013
TGCP_WM1	1.633	1.233	0.153	0.156	0.019
TGCP_WM1	1.630	1.235	0.155	0.157	0.011
TGCP_WM1	1.625	1.234	0.156	0.157	0.007
TGCP_WM1	1.624	1.233	0.155	0.156	0.006
TGCP_WM1	1.631	1.233	0.154	0.156	0.014
TGCP_WM1	1.619	1.232	0.153	0.155	0.014
TGCP_WM1	1.612	1.231	0.151	0.154	0.020
TGCP_WM11	1.631	1.235	0.156	0.157	0.010
TGCP_WM1	1.623	1.235	0.155	0.156	0.010
TGCP_WM1	1.634	1.234	0.154	0.157	0.016
TGCP_WM1	1.624	1.231	0.154	0.155	0.007
TGCP_WM10	1.616	1.231	0.152	0.154	0.013
TGCP_WM1	1.630	1.235	0.156	0.157	0.008
TGCP_WM1	1.616	1.231	0.152	0.154	0.011
TGCP_WM1	1.634	1.236	0.156	0.158	0.010
TGCP_WM1	1.634	1.235	0.156	0.157	0.007
TGCP_WM1	1.612	1.231	0.151	0.154	0.021
TGCP_WM1	1.620	1.234	0.155	0.156	0.007
TGCP_WM1	1.620	1.234	0.154	0.156	0.014
TGCP_WM1	1.622	1.230	0.152	0.154	0.014
TGCP_WM1	1.623	1.232	0.152	0.155	0.018
TGCP_WM1	1.627	1.233	0.153	0.156	0.015
TGCP_WM1	1.625	1.234	0.154	0.156	0.009
TGCP_WM10	1.614	1.231	0.152	0.154	0.014
TGCP_WM10	1.622	1.233	0.154	0.156	0.010
TGCP_WM1	1.630	1.234	0.155	0.156	0.008
TGCP_WM1	1.619	1.232	0.153	0.155	0.015
TGCP_WM1	1.620	1.233	0.154	0.156	0.013
TGCP_WM1	1.620	1.234	0.155	0.156	0.004
